"ID","year","place","sowing","varietyID","variety","block","plot","ind","CanopyArea_20180722","CanopyArea_20180723","CanopyArea_20180724","CanopyArea_20180725","CanopyArea_20180726","CanopyArea_20180727","CanopyArea_20180728","CanopyArea_20180731","CanopyArea_20180801","CanopyArea_20180802","CanopyArea_20180803","CanopyArea_20180804","CanopyArea_20180805","CanopyArea_20180807","CanopyArea_20180808","CanopyArea_20180809","CanopyArea_20180810","CanopyArea_20180813","CanopyArea_20180814","CanopyArea_20180817","CanopyArea_20180818","CanopyArea_20180820","CanopyArea_20180825","CanopyArea_20180828"
NA,2018,"Tottori","Jul",126,"GmJMC126","D2",155,0,0.02407,0.02473,0.02865,0.03097,0.03527,0.03408,0.04398,0.03648,0.03629,0.03551,0.0357,0.04113,0.03646,0.01945,0.02797,0.03179,0.02843,0.02962,0.03153,0.03985,0.04325,0.05399,0.05648,0.07127
NA,2018,"Tottori","Jul",22,"GmWMC022","D2",156,0,0.01011,0.01274,0.01479,0.01256,0.01291,0.01319,0.01887,0.0213,0.02385,0.02468,0.01874,0.024,0.02103,0.02078,0.02271,0.03494,0.03165,0.03108,0.02242,0.03381,0.03274,0.03064,0.02828,0.04247
NA,2018,"Tottori","Jul",55,"GmJMC055","D2",157,0,0.01572,0.02705,0.02907,0.02784,0.02991,0.0296,0.03686,0.0391,0.04005,0.03814,0.03349,0.04229,0.04439,0.02617,0.03845,0.04182,0.04305,0.05583,0.0479,0.0526,0.05894,0.06948,0.07471,0.08077
NA,2018,"Tottori","Jul",136,"GmWMC136","D2",158,0,0.00913,0.01308,0.01649,0.01529,0.01848,0.01689,0.02416,0.02315,0.02095,0.02347,0.02526,0.02926,0.03071,0.02256,0.02826,0.0414,0.0331,0.03939,0.03103,0.04005,0.03574,0.0408,0.05537,0.05483
NA,2018,"Tottori","Jul",17,"GmJMC017","D2",159,0,0.02193,0.03198,0.03199,0.03041,0.03546,0.03283,0.04813,0.05354,0.06328,0.06534,0.06447,0.07584,0.06337,0.0424,0.06062,0.07026,0.06838,0.0633,0.06219,0.08251,0.09713,0.09906,0.07108,0.09798
NA,2018,"Tottori","Jul",65,"GmJMC065","D2",160,0,0.0277,0.04069,0.038,0.04417,0.04514,0.04269,0.05754,0.06066,0.05892,0.06193,0.05713,0.06597,0.0633,0.04813,0.05863,0.06695,0.09248,0.07243,0.0527,0.0722,0.07279,0.07039,0.06861,0.09921
NA,2018,"Tottori","Jul",52,"GmJMC052","D2",161,0,0.01032,0.01808,0.01808,0.0223,0.02298,0.02096,0.02998,0.03068,0.0328,0.03398,0.03718,0.03966,0.03292,0.01319,0.02812,0.02603,0.02518,0.02447,0.01747,0.02077,0.02045,0.03263,0.0177,0.03713
NA,2018,"Tottori","Jul",61,"GmJMC061","D2",162,0,0.03134,0.03917,0.04227,0.04223,0.04919,0.05008,0.0684,0.05804,0.05926,0.05696,0.05374,0.0621,0.05816,0.03756,0.06002,0.05427,0.07295,0.07252,0.04968,0.06827,0.06529,0.06577,0.05565,0.06489
NA,2018,"Tottori","Jul",161,"GmJMC161","D2",163,0,0.01994,0.02635,0.0274,0.02468,0.03032,0.02877,0.04155,0.03673,0.03947,0.0375,0.03746,0.04316,0.03803,0.02244,0.03505,0.03501,0.02894,0.03608,0.02208,0.03535,0.03084,0.03429,0.04082,0.04066
NA,2018,"Tottori","Jul",118,"GmWMC118","D2",164,0,0.01496,0.01941,0.02214,0.02217,0.02597,0.02763,0.03533,0.04074,0.04281,0.04115,0.04458,0.05107,0.04789,0.03617,0.04792,0.04528,0.03934,0.05246,0.04845,0.05971,0.04945,0.0545,0.05197,0.05586
NA,2018,"Tottori","Jul",115,"GmWMC115","D2",165,0,0.01858,0.02636,0.02862,0.0304,0.03124,0.02861,0.04404,0.04094,0.04637,0.04335,0.04861,0.05665,0.0452,0.04089,0.04947,0.06176,0.063,0.06575,0.0561,0.07898,0.08018,0.07915,0.06851,0.08924
NA,2018,"Tottori","Jul",111,"GmJMC111","D2",166,0,0.01903,0.02744,0.02913,0.02842,0.03432,0.03433,0.03893,0.03698,0.03858,0.0401,0.0409,0.04356,0.04313,0.02632,0.04104,0.03326,0.04537,0.04704,0.03776,0.04732,0.06016,0.06494,0.0459,0.06408
NA,2018,"Tottori","Jul",139,"GmJMC139","D2",167,0,0.02368,0.03075,0.0327,0.03436,0.04617,0.04478,0.06187,0.05871,0.06396,0.0589,0.06754,0.07211,0.06325,0.05194,0.0676,0.07521,0.08816,0.08025,0.07342,0.08209,0.08846,0.08789,0.10322,0.10172
NA,2018,"Tottori","Jul",123,"GmWMC123","D2",168,0,0.01448,0.02178,0.02281,0.02494,0.02401,0.02359,0.03469,0.0367,0.04213,0.04057,0.0454,0.05098,0.04164,0.02906,0.04198,0.04885,0.05305,0.05689,0.04879,0.05722,0.05406,0.06825,0.0618,0.06697
NA,2018,"Tottori","Jul",109,"GmWMC109","D2",169,0,0.01723,0.0235,0.0213,0.02596,0.03094,0.0329,0.04263,0.04026,0.04265,0.04118,0.04897,0.04795,0.05112,0.04112,0.05165,0.05581,0.0611,0.06115,0.05044,0.06638,0.07353,0.06611,0.06817,0.07745
NA,2018,"Tottori","Jul",105,"GmJMC105","D2",170,0,0.02849,0.04187,0.04242,0.04295,0.04606,0.04725,0.07267,0.07326,0.06688,0.06455,0.07196,0.07761,0.07239,0.05467,0.07488,0.07641,0.07951,0.0785,0.08137,0.10634,0.10806,0.11631,0.11106,0.1257
NA,2018,"Tottori","Jul",143,"GmWMC143","D2",171,0,0.00921,0.0173,0.01749,0.02259,0.02796,0.02577,0.03502,0.03259,0.03722,0.04619,0.04701,0.0556,0.05282,0.04887,0.06386,0.0592,0.07517,0.08377,0.08039,0.07745,0.08304,0.08847,0.09733,0.09228
NA,2018,"Tottori","Jul",135,"GmWMC135","D2",172,0,0.02028,0.02997,0.02852,0.02921,0.03155,0.03181,0.04799,0.04686,0.05256,0.05095,0.05673,0.06679,0.05348,0.04384,0.04968,0.067,0.06704,0.05708,0.04746,0.0593,0.05768,0.07562,0.05493,0.07088
NA,2018,"Tottori","Jul",168,"GmWMC168","D2",173,0,0.00712,0.00987,0.01042,0.01069,0.01001,0.00897,0.01453,0.02163,0.02125,0.0243,0.02559,0.02957,0.02555,0.01858,0.02767,0.02911,0.03204,0.04581,0.03884,0.04286,0.04012,0.04759,0.05242,0.05059
NA,2018,"Tottori","Jul",147,"GmWMC147","D2",174,0,0.02333,0.033,0.03472,0.0327,0.03829,0.04027,0.05468,0.05127,0.05078,0.0549,0.05805,0.06381,0.05302,0.0457,0.05732,0.07036,0.08461,0.08109,0.05865,0.08787,0.087,0.09834,0.07829,0.12235
NA,2018,"Tottori","Jul",108,"GmWMC108","D2",175,0,0.01119,0.01545,0.01487,0.01449,0.01761,0.01831,0.02426,0.03262,0.02819,0.03526,0.03333,0.03901,0.03657,0.02555,0.0346,0.03225,0.04193,0.04581,0.03662,0.0462,0.05115,0.05199,0.05578,0.04124
NA,2018,"Tottori","Jul",180,"GmJMC180","D2",176,0,0.01113,0.01215,0.01285,0.01527,0.01712,0.01927,0.02173,0.02724,0.03147,0.03004,0.03044,0.03273,0.03033,0.02644,0.03212,0.04057,0.04076,0.03652,0.03262,0.04881,0.05185,0.05664,0.05613,0.06502
NA,2018,"Tottori","Jul",158,"GmJMC158","D2",177,0,0.01445,0.01543,0.01828,0.0199,0.02118,0.0213,0.02658,0.03431,0.03402,0.03547,0.0378,0.04881,0.0446,0.03802,0.05268,0.07658,0.08089,0.06936,0.05499,0.09983,0.10896,0.11689,0.11466,0.15938
NA,2018,"Tottori","Jul",15,"GmWMC015","D2",178,0,0.01195,0.01261,0.01504,0.01566,0.01838,0.01516,0.01996,0.02394,0.02634,0.02879,0.03038,0.03808,0.03458,0.03555,0.03958,0.05883,0.07222,0.06268,0.05701,0.07569,0.08294,0.0973,0.0904,0.12432
NA,2018,"Tottori","Jul",177,"GmJMC177","D2",179,0,0.01413,0.01733,0.02059,0.02178,0.02582,0.02623,0.03504,0.04134,0.04923,0.05064,0.05208,0.06217,0.05191,0.04102,0.05774,0.06798,0.07363,0.06175,0.0663,0.08141,0.10628,0.12323,0.1026,0.15562
NA,2018,"Tottori","Jul",88,"GmJMC088","D2",180,0,0.01965,0.02597,0.03178,0.03673,0.0406,0.04187,0.049,0.05866,0.06171,0.05611,0.05802,0.0646,0.05438,0.03136,0.05107,0.04241,0.06045,0.0612,0.04826,0.06005,0.0646,0.07467,0.05937,0.06843
NA,2018,"Tottori","Jul",29,"GmWMC029","D2",181,0,0.01473,0.01837,0.02305,0.02357,0.02809,0.02957,0.04147,0.04656,0.04892,0.0539,0.05935,0.06528,0.05999,0.04957,0.05755,0.04926,0.07072,0.06569,0.05682,0.0564,0.0775,0.09231,0.07119,0.09562
NA,2018,"Tottori","Jul",171,"GmWMC171","D2",182,0,0.01647,0.02079,0.02641,0.02911,0.03102,0.03722,0.04631,0.06211,0.06217,0.07494,0.0736,0.08296,0.08285,0.06805,0.0886,0.09228,0.10504,0.10229,0.10373,0.11258,0.13224,0.13792,0.11013,0.12653
NA,2018,"Tottori","Jul",152,"GmWMC152","D2",183,0,0.01555,0.02051,0.02326,0.02509,0.02551,0.02729,0.03047,0.04262,0.04004,0.04705,0.04446,0.04991,0.05111,0.03774,0.05306,0.05737,0.06077,0.07011,0.06812,0.06211,0.07369,0.08695,0.06703,0.07417
NA,2018,"Tottori","Jul",39,"GmJMC039","D2",184,0,0.01818,0.02504,0.03279,0.03526,0.03747,0.03869,0.04154,0.04889,0.06447,0.06759,0.06532,0.08023,0.07886,0.06112,0.08709,0.06572,0.09122,0.11297,0.11264,0.10652,0.14987,0.16729,0.16321,0.17011
NA,2018,"Tottori","Jul",10,"GmWMC010","D2",185,0,0.02571,0.02774,0.03714,0.0359,0.03948,0.04024,0.04513,0.05086,0.05128,0.05922,0.05727,0.06497,0.05887,0.04207,0.05962,0.0702,0.08275,0.07891,0.07178,0.06702,0.07595,0.08446,0.05847,0.07091
NA,2018,"Tottori","Jul",82,"GmJMC082","D2",186,0,0.03538,0.04238,0.05578,0.05536,0.05616,0.06026,0.08069,0.08898,0.09008,0.08987,0.09412,0.10372,0.08554,0.06318,0.0915,0.09928,0.11758,0.10016,0.10115,0.11169,0.14934,0.14963,0.13913,0.15564
NA,2018,"Tottori","Jul",59,"GmJMC059","D2",187,0,0.02359,0.02706,0.03387,0.03517,0.04041,0.04062,0.04916,0.05671,0.05803,0.06236,0.06347,0.07044,0.06563,0.03803,0.0686,0.06743,0.07364,0.06585,0.06444,0.06423,0.09476,0.09025,0.06636,0.06304
NA,2018,"Tottori","Jul",145,"GmJMC145","D2",188,0,0.01881,0.02213,0.02732,0.02444,0.02834,0.02871,0.03787,0.04472,0.05081,0.04565,0.04756,0.04964,0.04392,0.02412,0.03952,0.04925,0.06151,0.04896,0.04107,0.04512,0.05236,0.04859,0.03825,0.03687
NA,2018,"Tottori","Jul",120,"GmWMC120","D2",189,0,0.01795,0.0234,0.02936,0.02734,0.02931,0.03626,0.04475,0.05352,0.05216,0.05493,0.0549,0.06628,0.05476,0.0354,0.04366,0.04733,0.05191,0.06344,0.0589,0.06146,0.08379,0.10085,0.08744,0.10486
NA,2018,"Tottori","Jul",172,"GmJMC172","D2",190,0,0.0096,0.01266,0.01796,0.01818,0.02071,0.02156,0.02508,0.02731,0.02647,0.03292,0.03177,0.04135,0.03152,0.02556,0.03314,0.03348,0.03813,0.03742,0.05131,0.05961,0.09093,0.09724,0.09865,0.16024
NA,2018,"Tottori","Jul",131,"GmJMC131","D2",191,0,0.01919,0.02912,0.04253,0.0418,0.04672,0.04817,0.07195,0.06936,0.07988,0.07867,0.08338,0.08345,0.08754,0.06293,0.08204,0.06476,0.09667,0.11542,0.11006,0.11743,0.14426,0.16422,0.16427,0.19896
NA,2018,"Tottori","Jul",99,"GmJMC099","D2",192,0,0.02324,0.03138,0.04024,0.04249,0.0461,0.05359,0.06388,0.0719,0.07252,0.07884,0.0824,0.09266,0.08423,0.06515,0.08578,0.07001,0.0866,0.10448,0.09506,0.08772,0.1149,0.11799,0.10066,0.10425
NA,2018,"Tottori","Jul",169,"GmWMC169","D2",193,0,0.02221,0.0268,0.03249,0.02916,0.03459,0.03492,0.03831,0.05041,0.05233,0.05633,0.05835,0.0632,0.06046,0.04847,0.06273,0.06155,0.0677,0.06627,0.0699,0.06687,0.07889,0.09347,0.09024,0.10213
NA,2018,"Tottori","Jul",12,"GmWMC012","D2",194,0,0.01837,0.02488,0.02875,0.03005,0.03071,0.0291,0.03867,0.04677,0.04142,0.0424,0.04682,0.0483,0.04501,0.02661,0.04213,0.05472,0.05389,0.05353,0.0495,0.04223,0.05758,0.07364,0.05174,0.06966
NA,2018,"Tottori","Jul",89,"GmWMC089","D2",195,0,0.01853,0.02515,0.03118,0.02906,0.03363,0.03282,0.04397,0.04406,0.04584,0.04641,0.04758,0.04719,0.04815,0.0282,0.03911,0.03958,0.05035,0.04901,0.04869,0.04108,0.05828,0.07718,0.07044,0.07076
NA,2018,"Tottori","Jul",222,"C1322","D2",196,0,0.01556,0.02521,0.0278,0.02441,0.03008,0.02929,0.04322,0.04554,0.05207,0.05274,0.05119,0.05239,0.04802,0.03879,0.04845,0.06083,0.06632,0.0705,0.0668,0.08731,0.09085,0.11395,0.12125,0.1162
NA,2018,"Tottori","Jul",162,"GmWMC162","D2",197,0,0.01211,0.01635,0.01831,0.01901,0.02192,0.01958,0.0264,0.03876,0.04018,0.04869,0.04527,0.0542,0.04444,0.03823,0.04885,0.04797,0.05884,0.06846,0.07688,0.07394,0.10356,0.12229,0.12662,0.14529
NA,2018,"Tottori","Jul",141,"GmWMC141","D2",198,0,0.01195,0.01551,0.01795,0.01848,0.02417,0.02601,0.03323,0.03519,0.03878,0.04626,0.04784,0.05211,0.04443,0.03186,0.04336,0.05152,0.04942,0.05656,0.04689,0.06119,0.08072,0.08535,0.05704,0.06625
NA,2018,"Tottori","Jul",18,"GmWMC018","D2",199,0,0.01988,0.0296,0.03305,0.0339,0.03573,0.03772,0.04755,0.05081,0.05596,0.0578,0.06088,0.06704,0.05357,0.05007,0.05577,0.05965,0.05727,0.06448,0.05445,0.06085,0.07486,0.08925,0.07657,0.1037
NA,2018,"Tottori","Jul",78,"GmJMC078","D2",200,0,0.01925,0.02625,0.0287,0.03304,0.03104,0.03325,0.04498,0.05153,0.05716,0.04421,0.0421,0.05078,0.03722,0.0315,0.03099,0.0458,0.06029,0.04235,0.03073,0.05841,0.06832,0.09015,0.07331,0.11702
